game_date,game_id,period,number_original,clock,player1,player2,known_defender,locX,locY,possession,defender_name,slug_team,slug_opp,minutes_remaining,seconds_remaining,event_type,action_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,shot_attempted_flag,shot_made_flag,shot_type,defense_category
2024-11-18,22400251,2,261,04:57,Ivica Zubac,Terance Mann,NA,-53,19,1,Draymond Green,GSW,LAC,4,57,Made Shot,Turnaround Hook Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,2,261,04:57,Ivica Zubac,Terance Mann,NA,-53,19,1,Lindy Waters III,GSW,LAC,4,57,Made Shot,Turnaround Hook Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,2,261,04:57,Ivica Zubac,Terance Mann,NA,-53,19,1,Stephen Curry,GSW,LAC,4,57,Made Shot,Turnaround Hook Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,2,261,04:57,Ivica Zubac,Terance Mann,NA,-53,19,1,Trayce Jackson-Davis,GSW,LAC,4,57,Made Shot,Turnaround Hook Shot,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,2,263,04:47,Stephen Curry,NA,NA,67,157,1,Amir Coffey,LAC,GSW,4,47,Made Shot,Floating Jump shot,Mid-Range,Right Side Center(RC),16-24 ft.,17,1,1,2pt,Greater Than 15 Ft
2024-11-18,22400251,2,263,04:47,Stephen Curry,NA,NA,67,157,1,Ivica Zubac,LAC,GSW,4,47,Made Shot,Floating Jump shot,Mid-Range,Right Side Center(RC),16-24 ft.,17,1,1,2pt,Greater Than 15 Ft
2024-11-18,22400251,2,263,04:47,Stephen Curry,NA,NA,67,157,1,James Harden,LAC,GSW,4,47,Made Shot,Floating Jump shot,Mid-Range,Right Side Center(RC),16-24 ft.,17,1,1,2pt,Greater Than 15 Ft
2024-11-18,22400251,2,263,04:47,Stephen Curry,NA,NA,67,157,1,Nicolas Batum,LAC,GSW,4,47,Made Shot,Floating Jump shot,Mid-Range,Right Side Center(RC),16-24 ft.,17,1,1,2pt,Greater Than 15 Ft
2024-11-18,22400251,2,263,04:47,Stephen Curry,NA,NA,67,157,1,Terance Mann,LAC,GSW,4,47,Made Shot,Floating Jump shot,Mid-Range,Right Side Center(RC),16-24 ft.,17,1,1,2pt,Greater Than 15 Ft
2024-11-18,22400251,2,264,04:26,Nicolas Batum,Ivica Zubac,NA,-237,48,1,Andrew Wiggins,GSW,LAC,4,26,Made Shot,Jump Shot,Left Corner 3,Left Side(L),24+ ft.,24,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,264,04:26,Nicolas Batum,Ivica Zubac,NA,-237,48,1,Draymond Green,GSW,LAC,4,26,Made Shot,Jump Shot,Left Corner 3,Left Side(L),24+ ft.,24,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,264,04:26,Nicolas Batum,Ivica Zubac,NA,-237,48,1,Lindy Waters III,GSW,LAC,4,26,Made Shot,Jump Shot,Left Corner 3,Left Side(L),24+ ft.,24,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,264,04:26,Nicolas Batum,Ivica Zubac,NA,-237,48,1,Stephen Curry,GSW,LAC,4,26,Made Shot,Jump Shot,Left Corner 3,Left Side(L),24+ ft.,24,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,264,04:26,Nicolas Batum,Ivica Zubac,NA,-237,48,1,Trayce Jackson-Davis,GSW,LAC,4,26,Made Shot,Jump Shot,Left Corner 3,Left Side(L),24+ ft.,24,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,271,03:54,James Harden,NA,Stephen Curry,97,117,0,Andrew Wiggins,GSW,LAC,3,54,Missed Shot,Step Back Jump shot,Mid-Range,Right Side(R),8-16 ft.,15,1,0,2pt,10-15 Ft
2024-11-18,22400251,2,271,03:54,James Harden,NA,Stephen Curry,97,117,0,Draymond Green,GSW,LAC,3,54,Missed Shot,Step Back Jump shot,Mid-Range,Right Side(R),8-16 ft.,15,1,0,2pt,10-15 Ft
2024-11-18,22400251,2,271,03:54,James Harden,NA,Stephen Curry,97,117,0,Lindy Waters III,GSW,LAC,3,54,Missed Shot,Step Back Jump shot,Mid-Range,Right Side(R),8-16 ft.,15,1,0,2pt,10-15 Ft
2024-11-18,22400251,2,271,03:54,James Harden,NA,Stephen Curry,97,117,0,Stephen Curry,GSW,LAC,3,54,Missed Shot,Step Back Jump shot,Mid-Range,Right Side(R),8-16 ft.,15,1,0,2pt,10-15 Ft
2024-11-18,22400251,2,271,03:54,James Harden,NA,Stephen Curry,97,117,0,Trayce Jackson-Davis,GSW,LAC,3,54,Missed Shot,Step Back Jump shot,Mid-Range,Right Side(R),8-16 ft.,15,1,0,2pt,10-15 Ft
2024-11-18,22400251,2,331,03:52,Terance Mann,NA,Andrew Wiggins,162,220,0,Andrew Wiggins,GSW,LAC,3,52,Missed Shot,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,27,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,331,03:52,Terance Mann,NA,Andrew Wiggins,162,220,0,Draymond Green,GSW,LAC,3,52,Missed Shot,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,27,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,331,03:52,Terance Mann,NA,Andrew Wiggins,162,220,0,Lindy Waters III,GSW,LAC,3,52,Missed Shot,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,27,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,331,03:52,Terance Mann,NA,Andrew Wiggins,162,220,0,Stephen Curry,GSW,LAC,3,52,Missed Shot,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,27,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,331,03:52,Terance Mann,NA,Andrew Wiggins,162,220,0,Trayce Jackson-Davis,GSW,LAC,3,52,Missed Shot,Jump Shot,Above the Break 3,Right Side Center(RC),24+ ft.,27,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,290,02:57,James Harden,NA,NA,-21,21,1,Andrew Wiggins,GSW,LAC,2,57,Made Shot,Running Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,2,290,02:57,James Harden,NA,NA,-21,21,1,Draymond Green,GSW,LAC,2,57,Made Shot,Running Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,2,290,02:57,James Harden,NA,NA,-21,21,1,Lindy Waters III,GSW,LAC,2,57,Made Shot,Running Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,2,290,02:57,James Harden,NA,NA,-21,21,1,Stephen Curry,GSW,LAC,2,57,Made Shot,Running Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,2,290,02:57,James Harden,NA,NA,-21,21,1,Trayce Jackson-Davis,GSW,LAC,2,57,Made Shot,Running Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,2,292,02:37,Andrew Wiggins,NA,NA,56,60,1,Derrick Jones Jr.,LAC,GSW,2,37,Missed Shot,Hook Shot,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,1,0,2pt,Less Than 10 Ft
2024-11-18,22400251,2,292,02:37,Andrew Wiggins,NA,NA,56,60,1,Ivica Zubac,LAC,GSW,2,37,Missed Shot,Hook Shot,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,1,0,2pt,Less Than 10 Ft
2024-11-18,22400251,2,292,02:37,Andrew Wiggins,NA,NA,56,60,1,James Harden,LAC,GSW,2,37,Missed Shot,Hook Shot,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,1,0,2pt,Less Than 10 Ft
2024-11-18,22400251,2,292,02:37,Andrew Wiggins,NA,NA,56,60,1,Kris Dunn,LAC,GSW,2,37,Missed Shot,Hook Shot,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,1,0,2pt,Less Than 10 Ft
2024-11-18,22400251,2,292,02:37,Andrew Wiggins,NA,NA,56,60,1,Norman Powell,LAC,GSW,2,37,Missed Shot,Hook Shot,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,1,0,2pt,Less Than 10 Ft
2024-11-18,22400251,2,294,02:13,Norman Powell,NA,NA,10,12,1,Andrew Wiggins,GSW,LAC,2,13,Missed Shot,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,1,0,2pt,Less Than 6 Ft
2024-11-18,22400251,2,294,02:13,Norman Powell,NA,NA,10,12,1,Draymond Green,GSW,LAC,2,13,Missed Shot,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,1,0,2pt,Less Than 6 Ft
2024-11-18,22400251,2,294,02:13,Norman Powell,NA,NA,10,12,1,Lindy Waters III,GSW,LAC,2,13,Missed Shot,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,1,0,2pt,Less Than 6 Ft
2024-11-18,22400251,2,294,02:13,Norman Powell,NA,NA,10,12,1,Stephen Curry,GSW,LAC,2,13,Missed Shot,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,1,0,2pt,Less Than 6 Ft
2024-11-18,22400251,2,294,02:13,Norman Powell,NA,NA,10,12,1,Trayce Jackson-Davis,GSW,LAC,2,13,Missed Shot,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,1,0,2pt,Less Than 6 Ft
2024-11-18,22400251,2,296,02:04,Lindy Waters III,NA,NA,114,13,0,Derrick Jones Jr.,LAC,GSW,2,4,Missed Shot,Floating Jump shot,Mid-Range,Right Side(R),8-16 ft.,11,1,0,2pt,10-15 Ft
2024-11-18,22400251,2,296,02:04,Lindy Waters III,NA,NA,114,13,0,Ivica Zubac,LAC,GSW,2,4,Missed Shot,Floating Jump shot,Mid-Range,Right Side(R),8-16 ft.,11,1,0,2pt,10-15 Ft
2024-11-18,22400251,2,296,02:04,Lindy Waters III,NA,NA,114,13,0,James Harden,LAC,GSW,2,4,Missed Shot,Floating Jump shot,Mid-Range,Right Side(R),8-16 ft.,11,1,0,2pt,10-15 Ft
2024-11-18,22400251,2,296,02:04,Lindy Waters III,NA,NA,114,13,0,Kris Dunn,LAC,GSW,2,4,Missed Shot,Floating Jump shot,Mid-Range,Right Side(R),8-16 ft.,11,1,0,2pt,10-15 Ft
2024-11-18,22400251,2,296,02:04,Lindy Waters III,NA,NA,114,13,0,Norman Powell,LAC,GSW,2,4,Missed Shot,Floating Jump shot,Mid-Range,Right Side(R),8-16 ft.,11,1,0,2pt,10-15 Ft
2024-11-18,22400251,2,298,01:58,Lindy Waters III,NA,NA,0,0,1,Derrick Jones Jr.,LAC,GSW,1,58,Missed Shot,Tip Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,1,0,2pt,Less Than 6 Ft
2024-11-18,22400251,2,298,01:58,Lindy Waters III,NA,NA,0,0,1,Ivica Zubac,LAC,GSW,1,58,Missed Shot,Tip Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,1,0,2pt,Less Than 6 Ft
2024-11-18,22400251,2,298,01:58,Lindy Waters III,NA,NA,0,0,1,James Harden,LAC,GSW,1,58,Missed Shot,Tip Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,1,0,2pt,Less Than 6 Ft
2024-11-18,22400251,2,298,01:58,Lindy Waters III,NA,NA,0,0,1,Kris Dunn,LAC,GSW,1,58,Missed Shot,Tip Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,1,0,2pt,Less Than 6 Ft
2024-11-18,22400251,2,298,01:58,Lindy Waters III,NA,NA,0,0,1,Norman Powell,LAC,GSW,1,58,Missed Shot,Tip Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,1,0,2pt,Less Than 6 Ft
2024-11-18,22400251,2,305,01:44,Stephen Curry,NA,NA,-132,220,1,Derrick Jones Jr.,LAC,GSW,1,44,Missed Shot,Pullup Jump shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,305,01:44,Stephen Curry,NA,NA,-132,220,1,Ivica Zubac,LAC,GSW,1,44,Missed Shot,Pullup Jump shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,305,01:44,Stephen Curry,NA,NA,-132,220,1,James Harden,LAC,GSW,1,44,Missed Shot,Pullup Jump shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,305,01:44,Stephen Curry,NA,NA,-132,220,1,Kris Dunn,LAC,GSW,1,44,Missed Shot,Pullup Jump shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,305,01:44,Stephen Curry,NA,NA,-132,220,1,Norman Powell,LAC,GSW,1,44,Missed Shot,Pullup Jump shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,312,01:26,Draymond Green,Jonathan Kuminga,NA,-23,10,1,Derrick Jones Jr.,LAC,GSW,1,26,Made Shot,Running Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,2,312,01:26,Draymond Green,Jonathan Kuminga,NA,-23,10,1,Ivica Zubac,LAC,GSW,1,26,Made Shot,Running Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,2,312,01:26,Draymond Green,Jonathan Kuminga,NA,-23,10,1,James Harden,LAC,GSW,1,26,Made Shot,Running Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,2,312,01:26,Draymond Green,Jonathan Kuminga,NA,-23,10,1,Kris Dunn,LAC,GSW,1,26,Made Shot,Running Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,2,312,01:26,Draymond Green,Jonathan Kuminga,NA,-23,10,1,Norman Powell,LAC,GSW,1,26,Made Shot,Running Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,2,314,01:01,Norman Powell,James Harden,NA,-18,19,1,Draymond Green,GSW,LAC,1,1,Made Shot,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,2,314,01:01,Norman Powell,James Harden,NA,-18,19,1,Gary Payton II,GSW,LAC,1,1,Made Shot,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,2,314,01:01,Norman Powell,James Harden,NA,-18,19,1,Jonathan Kuminga,GSW,LAC,1,1,Made Shot,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,2,314,01:01,Norman Powell,James Harden,NA,-18,19,1,Lindy Waters III,GSW,LAC,1,1,Made Shot,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,2,314,01:01,Norman Powell,James Harden,NA,-18,19,1,Stephen Curry,GSW,LAC,1,1,Made Shot,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,2,316,00:52.7,Draymond Green,Stephen Curry,NA,-71,235,1,Derrick Jones Jr.,LAC,GSW,0,52,Made Shot,Jump Shot,Above the Break 3,Center(C),24+ ft.,24,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,316,00:52.7,Draymond Green,Stephen Curry,NA,-71,235,1,Ivica Zubac,LAC,GSW,0,52,Made Shot,Jump Shot,Above the Break 3,Center(C),24+ ft.,24,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,316,00:52.7,Draymond Green,Stephen Curry,NA,-71,235,1,James Harden,LAC,GSW,0,52,Made Shot,Jump Shot,Above the Break 3,Center(C),24+ ft.,24,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,316,00:52.7,Draymond Green,Stephen Curry,NA,-71,235,1,Kris Dunn,LAC,GSW,0,52,Made Shot,Jump Shot,Above the Break 3,Center(C),24+ ft.,24,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,316,00:52.7,Draymond Green,Stephen Curry,NA,-71,235,1,Norman Powell,LAC,GSW,0,52,Made Shot,Jump Shot,Above the Break 3,Center(C),24+ ft.,24,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,321,00:33.6,Stephen Curry,NA,NA,-11,261,1,Derrick Jones Jr.,LAC,GSW,0,33,Made Shot,Pullup Jump shot,Above the Break 3,Center(C),24+ ft.,26,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,321,00:33.6,Stephen Curry,NA,NA,-11,261,1,Ivica Zubac,LAC,GSW,0,33,Made Shot,Pullup Jump shot,Above the Break 3,Center(C),24+ ft.,26,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,321,00:33.6,Stephen Curry,NA,NA,-11,261,1,James Harden,LAC,GSW,0,33,Made Shot,Pullup Jump shot,Above the Break 3,Center(C),24+ ft.,26,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,321,00:33.6,Stephen Curry,NA,NA,-11,261,1,Kris Dunn,LAC,GSW,0,33,Made Shot,Pullup Jump shot,Above the Break 3,Center(C),24+ ft.,26,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,321,00:33.6,Stephen Curry,NA,NA,-11,261,1,Norman Powell,LAC,GSW,0,33,Made Shot,Pullup Jump shot,Above the Break 3,Center(C),24+ ft.,26,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,322,00:12.1,James Harden,NA,NA,159,206,1,Draymond Green,GSW,LAC,0,12,Missed Shot,Step Back Jump shot,Above the Break 3,Right Side Center(RC),24+ ft.,26,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,322,00:12.1,James Harden,NA,NA,159,206,1,Gary Payton II,GSW,LAC,0,12,Missed Shot,Step Back Jump shot,Above the Break 3,Right Side Center(RC),24+ ft.,26,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,322,00:12.1,James Harden,NA,NA,159,206,1,Jonathan Kuminga,GSW,LAC,0,12,Missed Shot,Step Back Jump shot,Above the Break 3,Right Side Center(RC),24+ ft.,26,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,322,00:12.1,James Harden,NA,NA,159,206,1,Lindy Waters III,GSW,LAC,0,12,Missed Shot,Step Back Jump shot,Above the Break 3,Right Side Center(RC),24+ ft.,26,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,322,00:12.1,James Harden,NA,NA,159,206,1,Stephen Curry,GSW,LAC,0,12,Missed Shot,Step Back Jump shot,Above the Break 3,Right Side Center(RC),24+ ft.,26,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,2,329,00:00.7,Norman Powell,NA,NA,-18,19,1,Gary Payton II,GSW,LAC,0,0,Made Shot,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,2,329,00:00.7,Norman Powell,NA,NA,-18,19,1,Jonathan Kuminga,GSW,LAC,0,0,Made Shot,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,2,329,00:00.7,Norman Powell,NA,NA,-18,19,1,Kyle Anderson,GSW,LAC,0,0,Made Shot,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,2,329,00:00.7,Norman Powell,NA,NA,-18,19,1,Lindy Waters III,GSW,LAC,0,0,Made Shot,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,2,329,00:00.7,Norman Powell,NA,NA,-18,19,1,Stephen Curry,GSW,LAC,0,0,Made Shot,Driving Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,2,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,3,341,11:49,Stephen Curry,Draymond Green,NA,-114,234,1,Derrick Jones Jr.,LAC,GSW,11,49,Made Shot,Step Back Jump shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,3,341,11:49,Stephen Curry,Draymond Green,NA,-114,234,1,Ivica Zubac,LAC,GSW,11,49,Made Shot,Step Back Jump shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,3,341,11:49,Stephen Curry,Draymond Green,NA,-114,234,1,James Harden,LAC,GSW,11,49,Made Shot,Step Back Jump shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,3,341,11:49,Stephen Curry,Draymond Green,NA,-114,234,1,Kris Dunn,LAC,GSW,11,49,Made Shot,Step Back Jump shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,3,341,11:49,Stephen Curry,Draymond Green,NA,-114,234,1,Norman Powell,LAC,GSW,11,49,Made Shot,Step Back Jump shot,Above the Break 3,Left Side Center(LC),24+ ft.,25,1,1,3pt,Greater Than 15 Ft
2024-11-18,22400251,3,344,11:24,Derrick Jones Jr.,NA,NA,-13,0,0,Andrew Wiggins,GSW,LAC,11,24,Missed Shot,Alley Oop Layup shot,Restricted Area,Center(C),Less Than 8 ft.,1,1,0,2pt,Less Than 6 Ft
2024-11-18,22400251,3,344,11:24,Derrick Jones Jr.,NA,NA,-13,0,0,Draymond Green,GSW,LAC,11,24,Missed Shot,Alley Oop Layup shot,Restricted Area,Center(C),Less Than 8 ft.,1,1,0,2pt,Less Than 6 Ft
2024-11-18,22400251,3,344,11:24,Derrick Jones Jr.,NA,NA,-13,0,0,Lindy Waters III,GSW,LAC,11,24,Missed Shot,Alley Oop Layup shot,Restricted Area,Center(C),Less Than 8 ft.,1,1,0,2pt,Less Than 6 Ft
2024-11-18,22400251,3,344,11:24,Derrick Jones Jr.,NA,NA,-13,0,0,Stephen Curry,GSW,LAC,11,24,Missed Shot,Alley Oop Layup shot,Restricted Area,Center(C),Less Than 8 ft.,1,1,0,2pt,Less Than 6 Ft
2024-11-18,22400251,3,344,11:24,Derrick Jones Jr.,NA,NA,-13,0,0,Trayce Jackson-Davis,GSW,LAC,11,24,Missed Shot,Alley Oop Layup shot,Restricted Area,Center(C),Less Than 8 ft.,1,1,0,2pt,Less Than 6 Ft
2024-11-18,22400251,3,346,11:19,Derrick Jones Jr.,NA,NA,0,0,1,Andrew Wiggins,GSW,LAC,11,19,Made Shot,Tip Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,3,346,11:19,Derrick Jones Jr.,NA,NA,0,0,1,Draymond Green,GSW,LAC,11,19,Made Shot,Tip Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,3,346,11:19,Derrick Jones Jr.,NA,NA,0,0,1,Lindy Waters III,GSW,LAC,11,19,Made Shot,Tip Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,3,346,11:19,Derrick Jones Jr.,NA,NA,0,0,1,Stephen Curry,GSW,LAC,11,19,Made Shot,Tip Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,3,346,11:19,Derrick Jones Jr.,NA,NA,0,0,1,Trayce Jackson-Davis,GSW,LAC,11,19,Made Shot,Tip Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,0,1,1,2pt,Less Than 6 Ft
2024-11-18,22400251,3,348,11:08,Stephen Curry,NA,NA,0,88,1,Derrick Jones Jr.,LAC,GSW,11,8,Missed Shot,Driving Floating Jump Shot,In The Paint (Non-RA),Center(C),8-16 ft.,8,1,0,2pt,Less Than 10 Ft
2024-11-18,22400251,3,348,11:08,Stephen Curry,NA,NA,0,88,1,Ivica Zubac,LAC,GSW,11,8,Missed Shot,Driving Floating Jump Shot,In The Paint (Non-RA),Center(C),8-16 ft.,8,1,0,2pt,Less Than 10 Ft
2024-11-18,22400251,3,348,11:08,Stephen Curry,NA,NA,0,88,1,James Harden,LAC,GSW,11,8,Missed Shot,Driving Floating Jump Shot,In The Paint (Non-RA),Center(C),8-16 ft.,8,1,0,2pt,Less Than 10 Ft
2024-11-18,22400251,3,348,11:08,Stephen Curry,NA,NA,0,88,1,Kris Dunn,LAC,GSW,11,8,Missed Shot,Driving Floating Jump Shot,In The Paint (Non-RA),Center(C),8-16 ft.,8,1,0,2pt,Less Than 10 Ft
2024-11-18,22400251,3,348,11:08,Stephen Curry,NA,NA,0,88,1,Norman Powell,LAC,GSW,11,8,Missed Shot,Driving Floating Jump Shot,In The Paint (Non-RA),Center(C),8-16 ft.,8,1,0,2pt,Less Than 10 Ft
2024-11-18,22400251,3,350,11:01,Kris Dunn,NA,NA,16,9,1,Andrew Wiggins,GSW,LAC,11,1,Missed Shot,Running Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,1,0,2pt,Less Than 6 Ft
2024-11-18,22400251,3,350,11:01,Kris Dunn,NA,NA,16,9,1,Draymond Green,GSW,LAC,11,1,Missed Shot,Running Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,1,0,2pt,Less Than 6 Ft
2024-11-18,22400251,3,350,11:01,Kris Dunn,NA,NA,16,9,1,Lindy Waters III,GSW,LAC,11,1,Missed Shot,Running Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,1,0,2pt,Less Than 6 Ft
2024-11-18,22400251,3,350,11:01,Kris Dunn,NA,NA,16,9,1,Stephen Curry,GSW,LAC,11,1,Missed Shot,Running Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,1,0,2pt,Less Than 6 Ft
2024-11-18,22400251,3,350,11:01,Kris Dunn,NA,NA,16,9,1,Trayce Jackson-Davis,GSW,LAC,11,1,Missed Shot,Running Layup Shot,Restricted Area,Center(C),Less Than 8 ft.,1,1,0,2pt,Less Than 6 Ft
2024-11-18,22400251,3,352,10:53,Lindy Waters III,NA,NA,-185,185,0,Derrick Jones Jr.,LAC,GSW,10,53,Missed Shot,Running Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,26,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,3,352,10:53,Lindy Waters III,NA,NA,-185,185,0,Ivica Zubac,LAC,GSW,10,53,Missed Shot,Running Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,26,1,0,3pt,Greater Than 15 Ft
2024-11-18,22400251,3,352,10:53,Lindy Waters III,NA,NA,-185,185,0,James Harden,LAC,GSW,10,53,Missed Shot,Running Jump Shot,Above the Break 3,Left Side Center(LC),24+ ft.,26,1,0,3pt,Greater Than 15 Ft
